product_id;category;sub_category;product_name;price
OFF-BI-10001249;Office Supplies;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;3.83
TEC-AC-10002718;Technology;Accessories;Belkin Standard 104 key USB Keyboard;11.67
TEC-PH-10002352;Technology;Phones;Avaya IP Phone 1140E VoIP phone;1394.95
FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;63.69
OFF-AR-10000127;Office Supplies;Art;Newell 321;5.25
TEC-PH-10003811;Technology;Phones;Jabra Supreme Plus Driver Edition Headset;95.99
OFF-BI-10002393;Office Supplies;Binders;Binder Posts;2.3
FUR-TA-10002855;Furniture;Tables;Bevis Round Conference Table Top & Single Column Base;102.44
OFF-EN-10000781;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";26.22
OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;9.25
OFF-AR-10002257;Office Supplies;Art;Eldon Spacemaker Box, Quick-Snap Lid, Clear;2.67
OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;9.42
OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;58.92
FUR-BO-10003034;Furniture;Bookcases;O'Sullivan Elevations Bookcase, Cherry Finish;183.37
OFF-ST-10000943;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;38.62
OFF-PA-10000533;Office Supplies;Paper;Southworth Parchment Paper & Envelopes;5.23
OFF-ST-10001172;Office Supplies;Storage;Tennsco Lockers, Sand;33.57
OFF-PA-10001661;Office Supplies;Paper;Xerox 1922;11.95
OFF-BI-10004817;Office Supplies;Binders;GBC Personal VeloBind Strips;9.58
FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;97.57
FUR-FU-10003142;Furniture;Furnishings;Master Big Foot Doorstop, Beige;15.84
TEC-AC-10001114;Technology;Accessories;Microsoft Wireless Mobile Mouse 4000;31.99
OFF-FA-10002975;Office Supplies;Fasteners;Staples;11.34
OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;16.06
OFF-BI-10002571;Office Supplies;Binders;"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";2
OFF-PA-10000477;Office Supplies;Paper;Xerox 1952;7.97
OFF-BI-10004209;Office Supplies;Binders;Fellowes Twister Kit, Gray/Clear, 3/pkg;2.41
TEC-AC-10002800;Technology;Accessories;Plantronics Audio 478 Stereo USB Headset;39.99
FUR-TA-10003954;Furniture;Tables;Hon 94000 Series Round Tables;710.83
TEC-AC-10003289;Technology;Accessories;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;31.98
TEC-PH-10002468;Technology;Phones;Plantronics CS 50-USB - headset - Convertible, Monaural;135.99
OFF-PA-10001295;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;37.94
OFF-LA-10000248;Office Supplies;Labels;Avery 52;5.9
OFF-FA-10004076;Office Supplies;Fasteners;Translucent Push Pins by OIC;3.96
OFF-LA-10004008;Office Supplies;Labels;Avery 507;5.76
OFF-AR-10001177;Office Supplies;Art;Newell 349;6.56
OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;57.58
OFF-AR-10004602;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;36.78
OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;265.17
OFF-PA-10000357;Office Supplies;Paper;Xerox 1888;32.79
OFF-AR-10004272;Office Supplies;Art;Newell 308;3.36
TEC-PH-10001578;Technology;Phones;Polycom SoundStation2 EX Conference phone;485.94
OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;46.84
FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;359.5
OFF-EN-10003040;Office Supplies;Envelopes;Quality Park Security Envelopes;20.94
TEC-PH-10000923;Technology;Phones;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;14.99
FUR-FU-10003623;Furniture;Furnishings;DataProducts Ampli Magnifier Task Lamp, Black,;43.3
OFF-AP-10000124;Office Supplies;Appliances;Acco 6 Outlet Guardian Basic Surge Suppressor;4.99
OFF-AR-10004511;Office Supplies;Art;Sanford Colorific Scented Colored Pencils, 12/Pack;8.56
OFF-PA-10003883;Office Supplies;Paper;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";19.65
TEC-PH-10002807;Technology;Phones;Motorla HX550 Universal Bluetooth Headset;79.1
FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;8.86
OFF-SU-10001664;Office Supplies;Supplies;Acme Office Executive Series Stainless Steel Trimmers;8.57
FUR-TA-10003238;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";275.49
TEC-PH-10001536;Technology;Phones;Spigen Samsung Galaxy S5 Case Wallet;16.99
OFF-AR-10004956;Office Supplies;Art;Newell 33;13.39
OFF-AR-10003696;Office Supplies;Art;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;34.58
OFF-PA-10000551;Office Supplies;Paper;Array Memo Cubes;8.29
OFF-BI-10004506;Office Supplies;Binders;Wilson Jones data.warehouse D-Ring Binders with DublLock;2.47
OFF-PA-10000740;Office Supplies;Paper;Xerox 1982;45.68
FUR-CH-10002084;Furniture;Chairs;Hon Mobius Operator's Chair;368.97
OFF-AP-10000692;Office Supplies;Appliances;Fellowes Mighty 8 Compact Surge Protector;32.43
OFF-AP-10000252;Office Supplies;Appliances;Harmony HEPA Quiet Air Purifiers;18.72
FUR-FU-10004748;Furniture;Furnishings;"Howard Miller 16"" Diameter Gallery Wall Clock";63.94
FUR-FU-10001473;Furniture;Furnishings;Eldon Executive Woodline II Desk Accessories, Mahogany;20.1
OFF-AR-10000538;Office Supplies;Art;Boston Model 1800 Electric Pencil Sharpener, Gray;67.56
TEC-PH-10001079;Technology;Phones;Polycom SoundPoint Pro SE-225 Corded phone;118.99
OFF-AP-10003842;Office Supplies;Appliances;Euro-Pro Shark Turbo Vacuum;30.98
FUR-CH-10000553;Furniture;Chairs;Metal Folding Chairs, Beige, 4/Carton;33.94
OFF-AR-10003469;Office Supplies;Art;Nontoxic Chalk;2.82
OFF-PA-10003790;Office Supplies;Paper;Xerox 1991;18.27
FUR-BO-10002202;Furniture;Bookcases;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;72.29
OFF-AP-10002765;Office Supplies;Appliances;Fellowes Advanced Computer Series Surge Protectors;26.49
OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;57.23
TEC-PH-10001051;Technology;Phones;HTC One;239.98
OFF-AR-10000817;Office Supplies;Art;Manco Dry-Lighter Erasable Highlighter;3.04
OFF-SU-10000952;Office Supplies;Supplies;Fiskars Home & Office Scissors;17.76
FUR-FU-10004597;Furniture;Furnishings;Eldon Cleatmat Chair Mats for Medium Pile Carpets;22.2
OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;1.36
OFF-PA-10004285;Office Supplies;Paper;Xerox 1959;10.69
OFF-AP-10001391;Office Supplies;Appliances;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center;270.72
OFF-PA-10000477;Office Supplies;Paper;Xerox 22;7.97
TEC-PH-10001944;Technology;Phones;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;116.76
OFF-PA-10001776;Office Supplies;Paper;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";18.54
TEC-AC-10004145;Technology;Accessories;Logitech diNovo Edge Keyboard;499.98
OFF-PA-10003919;Office Supplies;Paper;Xerox 1989;7.97
OFF-PA-10002001;Office Supplies;Paper;Xerox 1984;12.96
OFF-PA-10002787;Office Supplies;Paper;Xerox 227;6.48
OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;26.63
FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;124.36
TEC-CO-10003763;Technology;Copiers;Canon PC1060 Personal Laser Copier;1119.98
FUR-TA-10001866;Furniture;Tables;Bevis Round Conference Room Tables and Bases;143.43
OFF-AP-10002222;Office Supplies;Appliances;Staple holder;8.67
OFF-PA-10003971;Office Supplies;Paper;Xerox 1965;11.96
OFF-AP-10004036;Office Supplies;Appliances;Bionaire 99.97% HEPA Air Cleaner;14.02
OFF-AP-10002287;Office Supplies;Appliances;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;6.99
FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;892.98
TEC-PH-10001527;Technology;Phones;Plantronics MX500i Earset;34.36
TEC-AC-10003095;Technology;Accessories;Logitech G35 7.1-Channel Surround Sound Headset;207.98
TEC-AC-10000358;Technology;Accessories;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;75.98
OFF-EN-10004147;Office Supplies;Envelopes;Wausau Papers Astrobrights Colored Envelopes;14.35
FUR-FU-10001468;Furniture;Furnishings;Tenex Antistatic Computer Chair Mats;273.57
OFF-PA-10000380;Office Supplies;Paper;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";6.67
OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;73.16
OFF-PA-10003936;Office Supplies;Paper;Xerox 1994;15.55
FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;30.34
OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;43.58
OFF-PA-10000659;Office Supplies;Paper;TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page;11.17
OFF-BI-10004141;Office Supplies;Binders;Insertable Tab Indexes For Data Binders;1.27
OFF-BI-10000632;Office Supplies;Binders;Satellite Sectional Post Binders;8.68
TEC-AC-10004864;Technology;Accessories;Memorex Micro Travel Drive 32 GB;36.51
TEC-MA-10000597;Technology;Machines;Lexmark S315 Color Inkjet Printer;59.99
OFF-PA-10002960;Office Supplies;Paper;Xerox 1926;34.86
OFF-PA-10000919;Office Supplies;Paper;Xerox 1918;155.04
OFF-BI-10001553;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;7.31
OFF-AP-10004540;Office Supplies;Appliances;Eureka The Boss Lite 10-Amp Upright Vacuum, Blue;160.32
FUR-CH-10001714;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;120.71
FUR-FU-10002298;Furniture;Furnishings;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";266.35
OFF-AR-10000315;Office Supplies;Art;Dixon Ticonderoga Maple Cedar Pencil, #2;4.91
OFF-FA-10000936;Office Supplies;Fasteners;Acco Hot Clips Clips to Go;2.63
OFF-SU-10004768;Office Supplies;Supplies;Acme Kleencut Forged Steel Scissors;9.18
OFF-PA-10002581;Office Supplies;Paper;Xerox 1951;49.57
FUR-FU-10004848;Furniture;Furnishings;DAX Solid Wood Frames;19.54
OFF-AP-10002403;Office Supplies;Appliances;Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors;26.41
OFF-AR-10003087;Office Supplies;Art;Staples in misc. colors;1.78
TEC-PH-10000141;Technology;Phones;Clearsounds A400;118.78
TEC-CO-10000971;Technology;Copiers;Hewlett Packard 310 Color Digital Copier;299.99
OFF-FA-10001229;Office Supplies;Fasteners;Staples;7.86
OFF-BI-10002437;Office Supplies;Binders;Recycled Premium Regency Composition Covers;24.45
OFF-PA-10004255;Office Supplies;Paper;Xerox 219;6.48
OFF-PA-10001184;Office Supplies;Paper;Xerox 1903;11.96
TEC-AC-10002637;Technology;Accessories;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);359.98
FUR-BO-10000780;Furniture;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak;301.47
TEC-PH-10003072;Technology;Phones;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;269.98
TEC-MA-10000112;Technology;Machines;Panasonic KX MB2061 Multifunction Printer;2396.4
TEC-AC-10004171;Technology;Accessories;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;99.99
FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;136.53
OFF-BI-10003784;Office Supplies;Binders;Computer Printout Index Tabs;1.34
OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;2.07
FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;186.3
OFF-AP-10003057;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room;826.11
FUR-TA-10000849;Furniture;Tables;Bevis Rectangular Conference Tables;145.98
OFF-EN-10002973;Office Supplies;Envelopes;Ampad #10 Peel & Seel Holiday Envelopes;8.96
OFF-BI-10003963;Office Supplies;Binders;Cardinal Holdit Data Disk Pockets;29.12
OFF-LA-10000081;Office Supplies;Labels;Avery 496;18.75
OFF-PA-10000726;Office Supplies;Paper;"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";9.11
OFF-PA-10004983;Office Supplies;Paper;Xerox 23;12.96
FUR-FU-10002107;Furniture;Furnishings;Eldon Pizzaz Desk Accessories;5.35
FUR-BO-10002213;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;359.5
FUR-CH-10001190;Furniture;Chairs;Global Deluxe High-Back Office Chair in Storm;217.58
TEC-AC-10000682;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;16.59
OFF-LA-10004545;Office Supplies;Labels;Avery 50;25.06
OFF-SU-10002557;Office Supplies;Supplies;Fiskars Spring-Action Scissors;11.18
TEC-PH-10000912;Technology;Phones;Anker 24W Portable Micro USB Car Charger;26.38
OFF-ST-10001837;Office Supplies;Storage;SAFCO Mobile Desk Side File, Wire Frame;42.76
OFF-AR-10001473;Office Supplies;Art;Newell 313;5.25
TEC-PH-10001835;Technology;Phones;Jawbone JAMBOX Wireless Bluetooth Speaker;631.96
OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;9.57
OFF-EN-10004483;Office Supplies;Envelopes;#10 White Business Envelopes,4 1/8 x 9 1/2;12.54
OFF-SU-10000151;Office Supplies;Supplies;High Speed Automatic Electric Letter Opener;3930.07
OFF-AP-10001293;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;32.78
TEC-PH-10000675;Technology;Phones;Panasonic KX TS3282B Corded phone;196.78
OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;670.75
OFF-LA-10004559;Office Supplies;Labels;Avery 49;2.88
OFF-AP-10002651;Office Supplies;Appliances;Hoover Upright Vacuum With Dirt Cup;463.25
TEC-AC-10002550;Technology;Accessories;Maxell 4.7GB DVD-RW 3/Pack;25.49
OFF-BI-10000829;Office Supplies;Binders;Avery Non-Stick Binders;10.78
TEC-PH-10002555;Technology;Phones;Nortel Meridian M5316 Digital phone;155.37
FUR-BO-10003450;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish;69.58
FUR-FU-10004665;Furniture;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;273.96
TEC-PH-10000369;Technology;Phones;HTC One Mini;201.58
TEC-AC-10001590;Technology;Accessories;Dell Slim USB Multimedia Keyboard;50
FUR-FU-10004909;Furniture;Furnishings;Contemporary Wood/Metal Frame;6.46
FUR-BO-10004357;Furniture;Bookcases;O'Sullivan Living Dimensions 3-Shelf Bookcases;301.47
TEC-AC-10000387;Technology;Accessories;KeyTronic KT800P2 - Keyboard - Black;15.02
OFF-BI-10001308;Office Supplies;Binders;GBC Standard Plastic Binding Systems' Combs;2.51
OFF-AP-10002734;Office Supplies;Appliances;Holmes Harmony HEPA Air Purifier for 17 x 20 Room;675.12
FUR-FU-10004587;Furniture;Furnishings;GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack;62.82
TEC-PH-10004833;Technology;Phones;Macally Suction Cup Mount;28.68
FUR-FU-10001847;Furniture;Furnishings;Eldon Image Series Black Desk Accessories;3.31
FUR-FU-10002045;Furniture;Furnishings;"Executive Impressions 14""";22.23
FUR-FU-10004671;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";14.14
FUR-TA-10003569;Furniture;Tables;Bretford CR8500 Series Meeting Room Furniture;481.18
TEC-PH-10002310;Technology;Phones;Plantronics Calisto P620-M USB Wireless Speakerphone System;59.99
OFF-PA-10001752;Office Supplies;Paper;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);7.97
TEC-MA-10003356;Technology;Machines;Panasonic KX MC6040 Color Laser Multifunction Printer;269.97
OFF-AR-10003727;Office Supplies;Art;Berol Giant Pencil Sharpener;16.99
TEC-AC-10001635;Technology;Accessories;KeyTronic KT400U2 - Keyboard - Black;24.67
OFF-LA-10003663;Office Supplies;Labels;Avery 498;5.78
TEC-CO-10004722;Technology;Copiers;Canon imageCLASS 2200 Advanced Copier;8399.98
TEC-MA-10002210;Technology;Machines;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;559.71
OFF-BI-10003196;Office Supplies;Binders;Accohide Poly Flexible Ring Binders;2.99
FUR-CH-10002017;Furniture;Chairs;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;26.64
FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;4.93
OFF-PA-10000697;Office Supplies;Paper;TOPS Voice Message Log Book, Flash Format;15.23
OFF-AR-10004691;Office Supplies;Art;Boston 1730 StandUp Electric Pencil Sharpener;42.76
FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";4.18
OFF-BI-10000948;Office Supplies;Binders;GBC Laser Imprintable Binding System Covers, Desert Sand;11.42
OFF-PA-10000223;Office Supplies;Paper;Xerox 2000;5.18
OFF-PA-10000062;Office Supplies;Paper;Green Bar Computer Printout Paper;54.96
FUR-BO-10003404;Furniture;Bookcases;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;1292.94
OFF-BI-10004233;Office Supplies;Binders;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";25.58
TEC-PH-10002834;Technology;Phones;Google Nexus 5;323.98
FUR-CH-10003761;Furniture;Chairs;Global Italian Leather Office Chair;183.37
OFF-PA-10004665;Office Supplies;Paper;Advantus Motivational Note Cards;10.48
OFF-BI-10001196;Office Supplies;Binders;Avery Flip-Chart Easel Binder, Black;8.95
TEC-MA-10002981;Technology;Machines;I.R.I.S IRISCard Anywhere 5 Card Scanner;350.97
TEC-PH-10003601;Technology;Phones;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;164.99
OFF-BI-10002003;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;3.98
OFF-PA-10003016;Office Supplies;Paper;"Adams ""While You Were Out"" Message Pads";9.42
OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;10.32
TEC-PH-10002890;Technology;Phones;AT&T 17929 Lendline Telephone;36.19
TEC-MA-10003626;Technology;Machines;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;574.91
TEC-MA-10002412;Technology;Machines;Cisco TelePresence System EX90 Videoconferencing Unit;22638.48
OFF-AR-10003183;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set;2.67
OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;31.01
OFF-PA-10001246;Office Supplies;Paper;Xerox 215;19.44
OFF-PA-10001815;Office Supplies;Paper;Xerox 1885;144.12
FUR-FU-10001876;Furniture;Furnishings;"Computer Room Manger, 14""";51.97
TEC-PH-10004531;Technology;Phones;AT&T CL2909;21.99
TEC-PH-10000673;Technology;Phones;Plantronics Voyager Pro HD - Bluetooth Headset;129.98
TEC-PH-10002075;Technology;Phones;AT&T EL51110 DECT;377.97
TEC-PH-10003691;Technology;Phones;BlackBerry Q10;125.99
OFF-SU-10000157;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;190.9
TEC-AC-10004227;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;12.99
TEC-AC-10004127;Technology;Accessories;SanDisk Cruzer 8 GB USB Flash Drive;27.17
FUR-CH-10002758;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back;585.55
OFF-ST-10000532;Office Supplies;Storage;Advantus Rolling Drawer Organizers;61.57
TEC-AC-10003709;Technology;Accessories;Maxell 4.7GB DVD-R 5/Pack;0.99
OFF-BI-10003166;Office Supplies;Binders;GBC Plasticlear Binding Covers;3.44
OFF-ST-10004835;Office Supplies;Storage;Plastic Stacking Crates & Casters;4.46
OFF-AP-10000159;Office Supplies;Appliances;Belkin F9M820V08 8 Outlet Surge;34.38
OFF-AP-10001242;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;32.19
TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;1.98
TEC-PH-10003187;Technology;Phones;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;23.99
OFF-FA-10002763;Office Supplies;Fasteners;Advantus Map Pennant Flags and Round Head Tacks;7.9
OFF-PA-10004239;Office Supplies;Paper;Xerox 1953;4.28
OFF-PA-10004782;Office Supplies;Paper;Xerox 228;12.96
FUR-FU-10001185;Furniture;Furnishings;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;30.93
OFF-PA-10003270;Office Supplies;Paper;Xerox 1954;8.45
OFF-PA-10002421;Office Supplies;Paper;Embossed Ink Jet Note Cards;36.11
OFF-PA-10002923;Office Supplies;Paper;Xerox 1942;48.94
OFF-ST-10001128;Office Supplies;Storage;Carina Mini System Audio Rack, Model AR050B;177.57
OFF-PA-10000520;Office Supplies;Paper;Xerox 201;10.37
FUR-FU-10003832;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;15.01
FUR-FU-10000409;Furniture;Furnishings;GE 4 Foot Flourescent Tube, 40 Watt;14.98
TEC-PH-10004389;Technology;Phones;Nokia Lumia 925;302.38
OFF-SU-10000946;Office Supplies;Supplies;Staple remover;12.77
FUR-FU-10001546;Furniture;Furnishings;Dana Swing-Arm Lamps;8.54
OFF-PA-10000791;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;3.82
OFF-PA-10003739;Office Supplies;Paper;Xerox 1969;11.56
FUR-FU-10000771;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Smoke;6.28
OFF-ST-10002615;Office Supplies;Storage;Dual Level, Single-Width Filing Carts;310.12
OFF-PA-10000327;Office Supplies;Paper;Xerox 1971;8.56
OFF-EN-10003286;Office Supplies;Envelopes;Staple envelope;16.56
OFF-AR-10003772;Office Supplies;Art;Boston 16750 Black Compact Battery Pencil Sharpener;8.75
OFF-AR-10003338;Office Supplies;Art;"Eberhard Faber 3 1/2"" Golf Pencils";5.95
FUR-FU-10002116;Furniture;Furnishings;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;56.57
FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;90.99
FUR-FU-10002685;Furniture;Furnishings;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";18.7
FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;26.25
OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;9.28
FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;113.89
FUR-FU-10000305;Furniture;Furnishings;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";113.57
TEC-PH-10001459;Technology;Phones;Samsung Galaxy Mega 6.3;671.98
FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;9.48
OFF-PA-10000213;Office Supplies;Paper;Xerox 198;14.94
FUR-CH-10001797;Furniture;Chairs;Safco Chair Connectors, 6/Carton;69.26
OFF-PA-10003848;Office Supplies;Paper;Xerox 1997;12.96
FUR-FU-10000755;Furniture;Furnishings;Eldon Expressions Mahogany Wood Desk Collection;24.96
OFF-BI-10004654;Office Supplies;Binders;VariCap6 Expandable Binder;2.31
FUR-FU-10000550;Furniture;Furnishings;Stacking Trays by OIC;3.98
TEC-MA-10004521;Technology;Machines;Epson Perfection V600 Photo Scanner;206.99
OFF-BI-10003655;Office Supplies;Binders;Durable Pressboard Binders;18.24
OFF-AP-10003779;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;186.73
OFF-FA-10002701;Office Supplies;Fasteners;Alliance Rubber Bands;5.04
OFF-BI-10002799;Office Supplies;Binders;"SlimView Poly Binder, 3/8""";2.07
OFF-AR-10003582;Office Supplies;Art;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;45.04
FUR-FU-10004666;Furniture;Furnishings;DAX Clear Channel Poster Frame;17.5
OFF-EN-10002312;Office Supplies;Envelopes;#10 Self-Seal White Envelopes;8.87
FUR-CH-10002320;Furniture;Chairs;Hon Pagoda Stacking Chairs;256.78
OFF-AR-10001216;Office Supplies;Art;Newell 339;4.45
FUR-FU-10003247;Furniture;Furnishings;36X48 HARDFLOOR CHAIRMAT;16.78
FUR-TA-10003837;Furniture;Tables;Anderson Hickey Conga Table Tops & Accessories;24.37
TEC-PH-10002350;Technology;Phones;Apple EarPods with Remote and Mic;44.78
TEC-AC-10000397;Technology;Accessories;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;104.97
TEC-AC-10004001;Technology;Accessories;Logitech Wireless Headset H600 Over-The-Head Design;171.96
OFF-PA-10001534;Office Supplies;Paper;Xerox 230;12.96
FUR-FU-10002379;Furniture;Furnishings;Eldon Econocleat Chair Mats for Low Pile Carpets;124.41
TEC-PH-10000526;Technology;Phones;Vtech CS6719;57.59
OFF-PA-10001977;Office Supplies;Paper;Xerox 194;44.38
FUR-BO-10003660;Furniture;Bookcases;Bush Cubix Collection Bookcases, Fully Assembled;66.29
OFF-BI-10001267;Office Supplies;Binders;Universal Recycled Hanging Pressboard Report Binders, Letter Size;1.23
OFF-PA-10002741;Office Supplies;Paper;Xerox 1980;8.56
OFF-PA-10001471;Office Supplies;Paper;Strathmore Photo Frame Cards;14.62
TEC-MA-10001972;Technology;Machines;Okidata C331dn Printer;418.8
FUR-FU-10003464;Furniture;Furnishings;"Seth Thomas 8 1/2"" Cubicle Clock";40.56
TEC-PH-10002200;Technology;Phones;Aastra 6757i CT Wireless VoIP phone;258.53
OFF-PA-10004438;Office Supplies;Paper;Xerox 1907;49.12
FUR-FU-10004586;Furniture;Furnishings;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;5.31
TEC-PH-10004908;Technology;Phones;Panasonic KX TS3282W Corded phone;67.99
FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;240.78
TEC-MA-10000418;Technology;Machines;Cubify CubeX 3D Printer Double Head Print;1799.99
OFF-BI-10004600;Office Supplies;Binders;Ibico Ibimaster 300 Manual Binding System;551.99
OFF-BI-10004040;Office Supplies;Binders;Wilson Jones Impact Binders;3.11
OFF-AR-10001615;Office Supplies;Art;Newell 34;31.74
TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;239.98
